hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
מַכּ֤וֹת,H4347,mak·kō·wṯ,plagues,N‑fpc,H4347,Dueteronomy,28,10500
גְּדֹלוֹת֙,H1419,gə·ḏō·lō·wṯ,great,Adj‑fp,H1419,Dueteronomy,28,10501
וְנֶ֣אֱמָנ֔וֹת,H539,"wə·ne·’ĕ·mā·nō·wṯ,",and,Conj‑w | V‑Nifal‑Prtcpl‑fp,H539,Dueteronomy,28,10502
וָחֳלָיִ֥ם,H2483,wā·ḥo·lā·yim,prolonged,Conj‑w | N‑mp,H2483,Dueteronomy,28,10503
רָעִ֖ים,H7451,rā·‘îm,serious,Adj‑mp,H7451,Dueteronomy,28,10504
וְנֶאֱמָנִֽים׃,H539,wə·ne·’ĕ·mā·nîm.,and prolonged sicknesses,Conj‑w | V‑Nifal‑Prtcpl‑mp,H539,Dueteronomy,28,10505
אֵ֚ת,H853,’êṯ,-,DirObjM,H853,Dueteronomy,28,10506
כָּל־,H3605,kāl-,all,N‑msc,H3605,Dueteronomy,28,10507
מַדְוֵ֣ה,H4064,maḏ·wêh,the diseases,N‑msc,H4064,Dueteronomy,28,10508
מִצְרַ֔יִם,H4714,"miṣ·ra·yim,",of Egypt,N‑proper‑fs,H4714,Dueteronomy,28,10509
אֲשֶׁ֥ר,H834,’ă·šer,of which,Pro‑r,H834,Dueteronomy,28,10510
יָגֹ֖רְתָּ,H3025,yā·ḡō·rə·tā,you were afraid,V‑Qal‑Perf‑2ms,H3025,Dueteronomy,28,10511
מִפְּנֵיהֶ֑ם,H6440,mip·pə·nê·hem;,of,Prep‑m | N‑mpc | 3mp,H6440,Dueteronomy,28,10512
וְדָבְק֖וּ,H1692,wə·ḏā·ḇə·qū,and they shall cling,Conj‑w | V‑Qal‑ConjPerf‑3cp,H1692,Dueteronomy,28,10513
כָּל־,H3605,kāl-,every,N‑msc,H3605,Dueteronomy,28,10514
חֳלִי֙,H2483,ḥo·lî,sickness,N‑ms,H2483,Dueteronomy,28,10515
וְכָל־,H3605,wə·ḵāl,and every,Conj‑w | N‑msc,H3605,Dueteronomy,28,10516
מַכָּ֔ה,H4347,"mak·kāh,",plague,N‑fs,H4347,Dueteronomy,28,10517
אֲשֶׁר֙,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,28,10518
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Dueteronomy,28,10519
כָת֔וּב,H3789,"ḵā·ṯūḇ,",[is] written,V‑Qal‑QalPassPrtcpl‑ms,H3789,Dueteronomy,28,10520
בְּסֵ֖פֶר,H5612,bə·sê·p̄er,in Book,Prep‑b | N‑msc,H5612,Dueteronomy,28,10521
הַתּוֹרָ֣ה,H8451,hat·tō·w·rāh,of the Law,Art | N‑fs,H8451,Dueteronomy,28,10522
הַזֹּ֑את,H2063,haz·zōṯ;,this,Art | Pro‑fs,H2063,Dueteronomy,28,10523
יַעְלֵ֤ם,H5927,ya‘·lêm,will bring,V‑Hifil‑Imperf‑3ms | 3mp,H5927,Dueteronomy,28,10524
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10525
עָלֶ֔יךָ,H5921,"‘ā·le·ḵā,",upon you,Prep | 2ms,H5921,Dueteronomy,28,10526
עַ֖ד,H5704,‘aḏ,until,Prep,H5704,Dueteronomy,28,10527
הִשָּׁמְדָֽךְ׃,H8045,hiš·šā·mə·ḏāḵ.,you are destroyed,V‑Nifal‑Inf | 2ms,H8045,Dueteronomy,28,10528
בִּמְתֵ֣י,H4962,bim·ṯê,in number,Prep‑b | N‑mpc,H4962,Dueteronomy,28,10529
מְעָ֔ט,H4592,"mə·‘āṭ,",few,Adj‑ms,H4592,Dueteronomy,28,10530
תַּ֚חַת,H8478,ta·ḥaṯ,whereas,Prep,H8478,Dueteronomy,28,10531
אֲשֶׁ֣ר,H834,’ă·šer,whereas,Pro‑r,H834,Dueteronomy,28,10532
הֱיִיתֶ֔ם,H1961,"hĕ·yî·ṯem,",you were,V‑Qal‑Perf‑2mp,H1961,Dueteronomy,28,10533
כְּכוֹכְבֵ֥י,H3556,kə·ḵō·wḵ·ḇê,as stars,Prep‑k | N‑mpc,H3556,Dueteronomy,28,10534
הַשָּׁמַ֖יִם,H8064,haš·šā·ma·yim,of the heaven,Art | N‑mp,H8064,Dueteronomy,28,10535
לָרֹ֑ב,H7230,lā·rōḇ;,in multitude,Prep‑l | N‑ms,H7230,Dueteronomy,28,10536
כִּי־,H3588,kî-,because,Conj,H3588,Dueteronomy,28,10537
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Dueteronomy,28,10538
שָׁמַ֔עְתָּ,H8085,"šā·ma‘·tā,",you would obey,V‑Qal‑Perf‑2ms,H8085,Dueteronomy,28,10539
בְּק֖וֹל,H6963,bə·qō·wl,the voice,Prep‑b | N‑msc,H6963,Dueteronomy,28,10540
יְהוָ֥ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10541
אֱלֹהֶֽיךָ׃,H430,’ĕ·lō·he·ḵā.,your God,N‑mpc | 2ms,H430,Dueteronomy,28,10542
כַּאֲשֶׁר־,H834,ka·’ă·šer-,[that] just as,Prep‑k | Pro‑r,H834,Dueteronomy,28,10543
שָׂ֨שׂ,H7797,śāś,rejoiced,V‑Qal‑Perf‑3ms,H7797,Dueteronomy,28,10544
יְהוָ֜ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10545
עֲלֵיכֶ֗ם,H5921,"‘ă·lê·ḵem,",over you,Prep | 2mp,H5921,Dueteronomy,28,10546
לְהֵיטִ֣יב,H3190,lə·hê·ṭîḇ,to do good,Prep‑l | V‑Hifil‑Inf,H3190,Dueteronomy,28,10547
אֶתְכֶם֮,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Dueteronomy,28,10548
וּלְהַרְבּ֣וֹת,H7235,ū·lə·har·bō·wṯ,and multiply,"Conj‑w, Prep‑l | V‑Hifil‑Inf",H7235,Dueteronomy,28,10549
אֶתְכֶם֒,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Dueteronomy,28,10550
כֵּ֣ן,H3651,kên,so,Adv,H3651,Dueteronomy,28,10551
יָשִׂ֤ישׂ,H7797,yā·śîś,will rejoice,V‑Qal‑Imperf‑3ms,H7797,Dueteronomy,28,10552
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10553
עֲלֵיכֶ֔ם,H5921,"‘ă·lê·ḵem,",over you,Prep | 2mp,H5921,Dueteronomy,28,10554
לְהַאֲבִ֥יד,H6,lə·ha·’ă·ḇîḏ,to destroy,Prep‑l | V‑Hifil‑Inf,H6,Dueteronomy,28,10555
אֶתְכֶ֖ם,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Dueteronomy,28,10556
וּלְהַשְׁמִ֣יד,H8045,ū·lə·haš·mîḏ,and bring to nothing,"Conj‑w, Prep‑l | V‑Hifil‑Inf",H8045,Dueteronomy,28,10557
אֶתְכֶ֑ם,H853,’eṯ·ḵem;,you,DirObjM | 2mp,H853,Dueteronomy,28,10558
וְנִסַּחְתֶּם֙,H5255,wə·nis·saḥ·tem,and you shall be plucked,Conj‑w | V‑Nifal‑ConjPerf‑2mp,H5255,Dueteronomy,28,10559
מֵעַ֣ל,H5921,mê·‘al,from off,Prep‑m,H5921,Dueteronomy,28,10560
הָֽאֲדָמָ֔ה,H127,"hā·’ă·ḏā·māh,",the land,Art | N‑fs,H127,Dueteronomy,28,10561
אֲשֶׁר־,H834,’ă·šer-,which,Pro‑r,H834,Dueteronomy,28,10562
אַתָּ֥ה,H859,’at·tāh,you,Pro‑2ms,H859,Dueteronomy,28,10563
בָא־,H935,ḇā-,go,V‑Qal‑Prtcpl‑ms,H935,Dueteronomy,28,10564
שָׁ֖מָּה,H8033,šām·māh,there,Adv | 3fs,H8033,Dueteronomy,28,10565
לְרִשְׁתָּֽהּ׃,H3423,lə·riš·tāh.,to possess,Prep‑l | V‑Qal‑Inf | 3fs,H3423,Dueteronomy,28,10566
יְהוָה֙,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10567
בְּכָל־,H3605,bə·ḵāl,among all,Prep‑b | N‑msc,H3605,Dueteronomy,28,10568
הָ֣עַמִּ֔ים,H5971,"hā·‘am·mîm,",peoples,Art | N‑mp,H5971,Dueteronomy,28,10569
מִקְצֵ֥ה,H7097,miq·ṣêh,from one end,Prep‑m | N‑msc,H7097,Dueteronomy,28,10570
הָאָ֖רֶץ,H776,hā·’ā·reṣ,of the earth,Art | N‑fs,H776,Dueteronomy,28,10571
וְעַד־,H5704,wə·‘aḏ-,and to,Conj‑w | Prep,H5704,Dueteronomy,28,10572
קְצֵ֣ה,H7097,qə·ṣêh,the other,N‑msc,H7097,Dueteronomy,28,10573
הָאָ֑רֶץ,H776,hā·’ā·reṣ;,of the earth,Art | N‑fs,H776,Dueteronomy,28,10574
וְעָבַ֨דְתָּ,H5647,wə·‘ā·ḇaḏ·tā,and you shall serve,Conj‑w | V‑Qal‑ConjPerf‑2ms,H5647,Dueteronomy,28,10575
שָּׁ֜ם,H8033,šām,there,Adv,H8033,Dueteronomy,28,10576
אֱלֹהִ֣ים,H430,’ĕ·lō·hîm,gods,N‑mp,H430,Dueteronomy,28,10577
אֲחֵרִ֗ים,H312,"’ă·ḥê·rîm,",other,Adj‑mp,H312,Dueteronomy,28,10578
אֲשֶׁ֧ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,28,10579
לֹא־,H3808,lō-,neither,Adv‑NegPrt,H3808,Dueteronomy,28,10580
יָדַ֛עְתָּ,H3045,yā·ḏa‘·tā,have known,V‑Qal‑Perf‑2ms,H3045,Dueteronomy,28,10581
אַתָּ֥ה,H859,’at·tāh,you,Pro‑2ms,H859,Dueteronomy,28,10582
וַאֲבֹתֶ֖יךָ,H1,wa·’ă·ḇō·ṯe·ḵā,nor your fathers,Conj‑w | N‑mpc | 2ms,H1,Dueteronomy,28,10583
עֵ֥ץ,H6086,‘êṣ,wood,N‑ms,H6086,Dueteronomy,28,10584
וָאָֽבֶן׃,H68,wā·’ā·ḇen.,and stone,Conj‑w | N‑fs,H68,Dueteronomy,28,10585
הָהֵם֙,H1992,hā·hêm,those,Art | Pro‑3mp,H1992,Dueteronomy,28,10586
לֹ֣א,H3808,lō,no,Adv‑NegPrt,H3808,Dueteronomy,28,10587
תַרְגִּ֔יעַ,H7280,"ṯar·gî·a‘,",you shall find rest,V‑Hifil‑Imperf‑2ms,H7280,Dueteronomy,28,10588
וְלֹא־,H3808,wə·lō-,nor,Conj‑w | Adv‑NegPrt,H3808,Dueteronomy,28,10589
יִהְיֶ֥ה,H1961,yih·yeh,shall have,V‑Qal‑Imperf‑3ms,H1961,Dueteronomy,28,10590
מָנ֖וֹחַ,H4494,mā·nō·w·aḥ,a resting place,N‑ms,H4494,Dueteronomy,28,10591
לְכַף־,H3709,lə·ḵap̄-,the sole,Prep‑l | N‑fsc,H3709,Dueteronomy,28,10592
רַגְלֶ֑ךָ,H7272,raḡ·le·ḵā;,of your foot,N‑fsc | 2ms,H7272,Dueteronomy,28,10593
וְנָתַן֩,H5414,wə·nā·ṯan,but will give,Conj‑w | V‑Qal‑ConjPerf‑3ms,H5414,Dueteronomy,28,10594
יְהוָ֨ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10595
שָׁם֙,H8033,šām,there,Adv,H8033,Dueteronomy,28,10596
לֵ֣ב,H3820,lêḇ,a heart,N‑ms,H3820,Dueteronomy,28,10597
רַגָּ֔ז,H7268,"rag·gāz,",trembling,Adj‑ms,H7268,Dueteronomy,28,10598
וְכִלְי֥וֹן,H3631,wə·ḵil·yō·wn,and failing,Conj‑w | N‑msc,H3631,Dueteronomy,28,10599
עֵינַ֖יִם,H5869,‘ê·na·yim,eyes,N‑cd,H5869,Dueteronomy,28,10600
וְדַֽאֲב֥וֹן,H1671,wə·ḏa·’ă·ḇō·wn,and anguish,Conj‑w | N‑msc,H1671,Dueteronomy,28,10601
נָֽפֶשׁ׃,H5315,nā·p̄eš.,of soul,N‑fs,H5315,Dueteronomy,28,10602
חַיֶּ֔יךָ,H2416,"ḥay·ye·ḵā,",Your life,N‑mpc | 2ms,H2416,Dueteronomy,28,10603
תְּלֻאִ֥ים,H8511,tə·lu·’îm,in doubt,V‑Qal‑QalPassPrtcpl‑mp,H8511,Dueteronomy,28,10604
מִנֶּ֑גֶד,H5048,min·ne·ḡeḏ;,before you,Prep‑m,H5048,Dueteronomy,28,10605
וּפָֽחַדְתָּ֙,H6342,ū·p̄ā·ḥaḏ·tā,and you shall fear,Conj‑w | V‑Qal‑ConjPerf‑2ms,H6342,Dueteronomy,28,10606
לַ֣יְלָה,H3915,lay·lāh,night,N‑ms,H3915,Dueteronomy,28,10607
וְיוֹמָ֔ם,H3119,"wə·yō·w·mām,",and day,Conj‑w | Adv,H3119,Dueteronomy,28,10608
וְלֹ֥א,H3808,wə·lō,and no,Conj‑w | Adv‑NegPrt,H3808,Dueteronomy,28,10609
תַאֲמִ֖ין,H539,ṯa·’ă·mîn,have assurance,V‑Hifil‑Imperf‑2ms,H539,Dueteronomy,28,10610
בְּחַיֶּֽיךָ׃,H2416,bə·ḥay·ye·ḵā.,of life,Prep‑b | N‑mpc | 2ms,H2416,Dueteronomy,28,10611
תֹּאמַר֙,H559,tō·mar,you shall say,V‑Qal‑Imperf‑2ms,H559,Dueteronomy,28,10612
מִֽי־,H4310,mî-,Oh that,Interjection,H4310,Dueteronomy,28,10613
יִתֵּ֣ן,H5414,yit·tên,would,V‑Qal‑Imperf‑3ms,H5414,Dueteronomy,28,10614
עֶ֔רֶב,H6153,"‘e·reḇ,",[it were] evening,N‑ms,H6153,Dueteronomy,28,10615
וּבָעֶ֥רֶב,H6153,ū·ḇā·‘e·reḇ,and at evening,"Conj‑w, Prep‑b, Art | N‑ms",H6153,Dueteronomy,28,10616
תֹּאמַ֖ר,H559,tō·mar,you shall say,V‑Qal‑Imperf‑2ms,H559,Dueteronomy,28,10617
מִֽי־,H4310,mî-,Oh that,Interjection,H4310,Dueteronomy,28,10618
יִתֵּ֣ן,H5414,yit·tên,would,V‑Qal‑Imperf‑3ms,H5414,Dueteronomy,28,10619
בֹּ֑קֶר,H1242,bō·qer;,[it were] morning,N‑ms,H1242,Dueteronomy,28,10620
מִפַּ֤חַד,H6343,mip·pa·ḥaḏ,because of the fear,Prep‑m | N‑msc,H6343,Dueteronomy,28,10621
לְבָֽבְךָ֙,H3824,lə·ḇā·ḇə·ḵā,your heart,N‑msc | 2ms,H3824,Dueteronomy,28,10622
אֲשֶׁ֣ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,28,10623
תִּפְחָ֔ד,H6342,"tip̄·ḥāḏ,",terrifies,V‑Qal‑Imperf‑2ms,H6342,Dueteronomy,28,10624
וּמִמַּרְאֵ֥ה,H4758,ū·mim·mar·’êh,and because of the sight,"Conj‑w, Prep‑m | N‑msc",H4758,Dueteronomy,28,10625
עֵינֶ֖יךָ,H5869,‘ê·ne·ḵā,your eyes,N‑cdc | 2ms,H5869,Dueteronomy,28,10626
אֲשֶׁ֥ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,28,10627
תִּרְאֶֽה׃,H7200,tir·’eh.,see,V‑Qal‑Imperf‑2ms,H7200,Dueteronomy,28,10628
יְהוָ֥ה ׀,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,28,10629
מִצְרַיִם֮,H4714,miṣ·ra·yim,to Egypt,N‑proper‑fs,H4714,Dueteronomy,28,10630
בָּאֳנִיּוֹת֒,H591,bā·’o·nî·yō·wṯ,in ships,Prep‑b | N‑fp,H591,Dueteronomy,28,10631
בַּדֶּ֙רֶךְ֙,H1870,bad·de·reḵ,by the way,"Prep‑b, Art | N‑cs",H1870,Dueteronomy,28,10632
אֲשֶׁ֣ר,H834,’ă·šer,of which,Pro‑r,H834,Dueteronomy,28,10633
אָמַ֣רְתִּֽי,H559,’ā·mar·tî,I said,V‑Qal‑Perf‑1cs,H559,Dueteronomy,28,10634
לֹא־,H3808,lō-,never,Adv‑NegPrt,H3808,Dueteronomy,28,10635
תֹסִ֥יף,H3254,ṯō·sîp̄,more,V‑Hifil‑Imperf‑2ms,H3254,Dueteronomy,28,10636
ע֖וֹד,H5750,‘ō·wḏ,again,Adv,H5750,Dueteronomy,28,10637
לִרְאֹתָ֑הּ,H7200,lir·’ō·ṯāh;,You shall see it,Prep‑l | V‑Qal‑Inf | 3fs,H7200,Dueteronomy,28,10638
וְהִתְמַכַּרְתֶּ֨ם,H4376,wə·hiṯ·mak·kar·tem,and you shall be offered for sale,Conj‑w | V‑Hitpael‑ConjPerf‑2mp,H4376,Dueteronomy,28,10639
שָׁ֧ם,H8033,šām,there,Adv,H8033,Dueteronomy,28,10640
לְאֹיְבֶ֛יךָ,H341,lə·’ō·yə·ḇe·ḵā,to your enemies,Prep‑l | V‑Qal‑Prtcpl‑mpc | 2ms,H341,Dueteronomy,28,10641
לַעֲבָדִ֥ים,H5650,la·‘ă·ḇā·ḏîm,as male,Prep‑l | N‑mp,H5650,Dueteronomy,28,10642
וְלִשְׁפָח֖וֹת,H8198,wə·liš·p̄ā·ḥō·wṯ,and female slaves,"Conj‑w, Prep‑l | N‑fp",H8198,Dueteronomy,28,10643
וְאֵ֥ין,H369,wə·’ên,but no one,Conj‑w | Adv,H369,Dueteronomy,28,10644
קֹנֶֽה׃,H7069,qō·neh.,will buy [you],V‑Qal‑Prtcpl‑ms,H7069,Dueteronomy,28,10645
דִבְרֵ֨י,H1697,ḏiḇ·rê,the words,N‑mpc,H1697,Dueteronomy,29,10646
הַבְּרִ֜ית,H1285,hab·bə·rîṯ,of the covenant,Art | N‑fs,H1285,Dueteronomy,29,10647
אֲ‍ֽשֶׁר־,H834,’ăšer-,which,Pro‑r,H834,Dueteronomy,29,10648
צִוָּ֧ה,H6680,ṣiw·wāh,commanded,V‑Piel‑Perf‑3ms,H6680,Dueteronomy,29,10649
יְהוָ֣ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,29,10650
אֶת־,H853,’eṯ-,-,DirObjM,H853,Dueteronomy,29,10651
מֹשֶׁ֗ה,H4872,"mō·šeh,",Moses,N‑proper‑ms,H4872,Dueteronomy,29,10652
לִכְרֹ֛ת,H3772,liḵ·rōṯ,to make,Prep‑l | V‑Qal‑Inf,H3772,Dueteronomy,29,10653
אֶת־,H854,’eṯ-,with,Prep,H854,Dueteronomy,29,10654
בְּנֵ֥י,H1121,bə·nê,the sons,N‑mpc,H1121,Dueteronomy,29,10655
יִשְׂרָאֵ֖ל,H3478,yiś·rā·’êl,of Israel,N‑proper‑ms,H3478,Dueteronomy,29,10656
בְּאֶ֣רֶץ,H776,bə·’e·reṣ,in the land,Prep‑b | N‑fsc,H776,Dueteronomy,29,10657
מוֹאָ֑ב,H4124,mō·w·’āḇ;,of Moab,N‑proper‑fs,H4124,Dueteronomy,29,10658
מִלְּבַ֣ד,H905,mil·lə·ḇaḏ,besides,"Prep‑m, Prep‑l | N‑msc",H905,Dueteronomy,29,10659
הַבְּרִ֔ית,H1285,"hab·bə·rîṯ,",the covenant,Art | N‑fs,H1285,Dueteronomy,29,10660
אֲשֶׁר־,H834,’ă·šer-,which,Pro‑r,H834,Dueteronomy,29,10661
כָּרַ֥ת,H3772,kā·raṯ,He made,V‑Qal‑Perf‑3ms,H3772,Dueteronomy,29,10662
אִתָּ֖ם,H854,’it·tām,with them,Prep | 3mp,H854,Dueteronomy,29,10663
בְּחֹרֵֽב׃,H2722,bə·ḥō·rêḇ.,in Horeb,Prep‑b | N‑proper‑fs,H2722,Dueteronomy,29,10664
מֹשֶׁ֛ה,H4872,mō·šeh,Moses,N‑proper‑ms,H4872,Dueteronomy,29,10665
אֶל־,H413,’el-,unto,Prep,H413,Dueteronomy,29,10666
כָּל־,H3605,kāl-,all,N‑msc,H3605,Dueteronomy,29,10667
יִשְׂרָאֵ֖ל,H3478,yiś·rā·’êl,Israel,N‑proper‑ms,H3478,Dueteronomy,29,10668
וַיֹּ֣אמֶר,H559,way·yō·mer,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Dueteronomy,29,10669
אֲלֵהֶ֑ם,H413,’ă·lê·hem;,to them,Prep | 3mp,H413,Dueteronomy,29,10670
אַתֶּ֣ם,H859,’at·tem,You,Pro‑2mp,H859,Dueteronomy,29,10671
רְאִיתֶ֗ם,H7200,"rə·’î·ṯem,",have seen,V‑Qal‑Perf‑2mp,H7200,Dueteronomy,29,10672
אֵ֣ת,H853,’êṯ,-,DirObjM,H853,Dueteronomy,29,10673
כָּל־,H3605,kāl-,all,N‑msc,H3605,Dueteronomy,29,10674
אֲשֶׁר֩,H834,’ă·šer,that,Pro‑r,H834,Dueteronomy,29,10675
עָשָׂ֨ה,H6213,‘ā·śāh,did,V‑Qal‑Perf‑3ms,H6213,Dueteronomy,29,10676
יְהוָ֤ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,29,10677
לְעֵֽינֵיכֶם֙,H5869,lə·‘ê·nê·ḵem,before your eyes,Prep‑l | N‑cdc | 2mp,H5869,Dueteronomy,29,10678
בְּאֶ֣רֶץ,H776,bə·’e·reṣ,in the land,Prep‑b | N‑fsc,H776,Dueteronomy,29,10679
מִצְרַ֔יִם,H4714,"miṣ·ra·yim,",of Egypt,N‑proper‑fs,H4714,Dueteronomy,29,10680
לְפַרְעֹ֥ה,H6547,lə·p̄ar·‘ōh,to Pharaoh,Prep‑l | N‑proper‑ms,H6547,Dueteronomy,29,10681
וּלְכָל־,H3605,ū·lə·ḵāl-,and to all,"Conj‑w, Prep‑l | N‑msc",H3605,Dueteronomy,29,10682
עֲבָדָ֖יו,H5650,‘ă·ḇā·ḏāw,his servants,N‑mpc | 3ms,H5650,Dueteronomy,29,10683
וּלְכָל־,H3605,ū·lə·ḵāl-,and to all,"Conj‑w, Prep‑l | N‑msc",H3605,Dueteronomy,29,10684
אַרְצֽוֹ׃,H776,’ar·ṣōw.,his land,N‑fsc | 3ms,H776,Dueteronomy,29,10685
הַגְּדֹלֹ֔ת,H1419,"hag·gə·ḏō·lōṯ,",great,Art | Adj‑fp,H1419,Dueteronomy,29,10686
אֲשֶׁ֥ר,H834,’ă·šer,which,Pro‑r,H834,Dueteronomy,29,10687
רָא֖וּ,H7200,rā·’ū,have seen,V‑Qal‑Perf‑3cp,H7200,Dueteronomy,29,10688
עֵינֶ֑יךָ,H5869,‘ê·ne·ḵā;,your eyes,N‑cdc | 2ms,H5869,Dueteronomy,29,10689
הָאֹתֹ֧ת,H226,hā·’ō·ṯōṯ,the signs,Art | N‑cp,H226,Dueteronomy,29,10690
וְהַמֹּפְתִ֛ים,H4159,wə·ham·mō·p̄ə·ṯîm,and wonders,"Conj‑w, Art | N‑mp",H4159,Dueteronomy,29,10691
הַגְּדֹלִ֖ים,H1419,hag·gə·ḏō·lîm,great,Art | Adj‑mp,H1419,Dueteronomy,29,10692
הָהֵֽם׃,H1992,hā·hêm.,those,Art | Pro‑3mp,H1992,Dueteronomy,29,10693
נָתַן֩,H5414,nā·ṯan,has given,V‑Qal‑Perf‑3ms,H5414,Dueteronomy,29,10694
יְהוָ֨ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,29,10695
לֵב֙,H3820,lêḇ,a heart,N‑ms,H3820,Dueteronomy,29,10696
לָדַ֔עַת,H3045,"lā·ḏa·‘aṯ,",to perceive,Prep‑l | V‑Qal‑Inf,H3045,Dueteronomy,29,10697
וְעֵינַ֥יִם,H5869,wə·‘ê·na·yim,and eyes,Conj‑w | N‑cd,H5869,Dueteronomy,29,10698
לִרְא֖וֹת,H7200,lir·’ō·wṯ,to see,Prep‑l | V‑Qal‑Inf,H7200,Dueteronomy,29,10699
וְאָזְנַ֣יִם,H241,wə·’ā·zə·na·yim,and ears,Conj‑w | N‑fd,H241,Dueteronomy,29,10700
לִשְׁמֹ֑עַ,H8085,liš·mō·a‘;,to hear,Prep‑l | V‑Qal‑Inf,H8085,Dueteronomy,29,10701
עַ֖ד,H5704,‘aḏ,to,Prep,H5704,Dueteronomy,29,10702
הַיּ֥וֹם,H3117,hay·yō·wm,[very] day,Art | N‑ms,H3117,Dueteronomy,29,10703
הַזֶּֽה׃,H2088,haz·zeh.,this,Art | Pro‑ms,H2088,Dueteronomy,29,10704
אֶתְכֶ֛ם,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Dueteronomy,29,10705
אַרְבָּעִ֥ים,H705,’ar·bā·‘îm,forty,Number‑cp,H705,Dueteronomy,29,10706
שָׁנָ֖ה,H8141,šā·nāh,years,N‑fs,H8141,Dueteronomy,29,10707
בַּמִּדְבָּ֑ר,H4057,bam·miḏ·bār;,in the wilderness,"Prep‑b, Art | N‑ms",H4057,Dueteronomy,29,10708
לֹֽא־,H3808,lō-,not,Adv‑NegPrt,H3808,Dueteronomy,29,10709
בָל֤וּ,H1086,ḇā·lū,have worn out,V‑Qal‑Perf‑3cp,H1086,Dueteronomy,29,10710
שַׂלְמֹֽתֵיכֶם֙,H8008,śal·mō·ṯê·ḵem,Your clothes,N‑fpc | 2mp,H8008,Dueteronomy,29,10711
מֵעֲלֵיכֶ֔ם,H5921,"mê·‘ă·lê·ḵem,",on you,Prep‑m | 2mp,H5921,Dueteronomy,29,10712
וְנַֽעַלְךָ֥,H5275,wə·na·‘al·ḵā,and your sandals,Conj‑w | N‑fsc | 2ms,H5275,Dueteronomy,29,10713
לֹֽא־,H3808,lō-,not,Adv‑NegPrt,H3808,Dueteronomy,29,10714
בָלְתָ֖ה,H1086,ḇā·lə·ṯāh,have worn out,V‑Qal‑Perf‑3fs,H1086,Dueteronomy,29,10715
מֵעַ֥ל,H5921,mê·‘al,on,Prep‑m,H5921,Dueteronomy,29,10716
רַגְלֶֽךָ׃,H7272,raḡ·le·ḵā.,your feet,N‑fsc | 2ms,H7272,Dueteronomy,29,10717
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Dueteronomy,29,10718
אֲכַלְתֶּ֔ם,H398,"’ă·ḵal·tem,",You have eaten,V‑Qal‑Perf‑2mp,H398,Dueteronomy,29,10719
וְיַ֥יִן,H3196,wə·ya·yin,nor wine,Conj‑w | N‑ms,H3196,Dueteronomy,29,10720
וְשֵׁכָ֖ר,H7941,wə·šê·ḵār,or strong drink,Conj‑w | N‑ms,H7941,Dueteronomy,29,10721
לֹ֣א,H3808,lō,neither,Adv‑NegPrt,H3808,Dueteronomy,29,10722
שְׁתִיתֶ֑ם,H8354,šə·ṯî·ṯem;,have you drunk,V‑Qal‑Perf‑2mp,H8354,Dueteronomy,29,10723
לְמַ֙עַן֙,H4616,lə·ma·‘an,that,Conj,H4616,Dueteronomy,29,10724
תֵּֽדְע֔וּ,H3045,"tê·ḏə·‘ū,",you may know,V‑Qal‑Imperf‑2mp,H3045,Dueteronomy,29,10725
כִּ֛י,H3588,kî,that,Conj,H3588,Dueteronomy,29,10726
אֲנִ֥י,H589,’ă·nî,I [am],Pro‑1cs,H589,Dueteronomy,29,10727
יְהוָ֖ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Dueteronomy,29,10728
אֱלֹהֵיכֶֽם׃,H430,’ĕ·lō·hê·ḵem.,your God,N‑mpc | 2mp,H430,Dueteronomy,29,10729
אֶל־,H413,’el-,to,Prep,H413,Dueteronomy,29,10730
