Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
τοῖς,to the,Art-DMP,G3588,John 2,442
διακόνοις,servants,N-DMP,G1249,John 2,443
Ὅ,Whatever,RelPro-ANS,G3739,John 2,444
τι,anyhow,IPro-ANS,G5100,John 2,445
ἂν,-,Indec,G302,John 2,446
λέγῃ,He may say,V-PSA-3S,G3004,John 2,447
ὑμῖν,to you,PPro-D2P,G4771,John 2,448
ποιήσατε,do,V-AMA-2P,G4160,John 2,449
Ἦσαν,There were,V-IIA-3P,G1510,John 2,450
λίθιναι,of stone,Adj-NFP,G3035,John 2,451
ὑδρίαι,water jars,N-NFP,G5201,John 2,452
ἓξ,six,Adj-NFP,G1803,John 2,453
κατὰ,according to,Prep,G2596,John 2,454
καθαρισμὸν,purification,N-AMS,G2512,John 2,455
τῶν,of the,Art-GMP,G3588,John 2,456
Ἰουδαίων,Jews,Adj-GMP,G2453,John 2,457
κείμεναι,standing,V-PPM/P-NFP,G2749,John 2,458
χωροῦσαι,having space,V-PPA-NFP,G5562,John 2,459
ἀνὰ,for,Adv,G303,John 2,460
μετρητὰς,metretae,N-AMP,G3355,John 2,461
δύο,two,Adj-AMP,G1417,John 2,462
ἢ,or,Conj,G2228,John 2,463
τρεῖς,three,Adj-AMP,G5140,John 2,464
αὐτοῖς,to them,PPro-DM3P,G846,John 2,465
Γεμίσατε,Fill,V-AMA-2P,G1072,John 2,466
τὰς,the,Art-AFP,G3588,John 2,467
ὑδρίας,jars,N-AFP,G5201,John 2,468
ὕδατος,with water,N-GNS,G5204,John 2,469
ἐγέμισαν,they filled,V-AIA-3P,G1072,John 2,470
αὐτὰς,them,PPro-AF3P,G846,John 2,471
ἕως,up to,Prep,G2193,John 2,472
ἄνω,the brim,Adv,G507,John 2,473
Ἀντλήσατε,Draw out,V-AMA-2P,G501,John 2,474
νῦν,now,Adv,G3568,John 2,475
φέρετε,carry,V-PMA-2P,G5342,John 2,476
τῷ,to the,Art-DMS,G3588,John 2,477
ἀρχιτρικλίνῳ,master of the feast,N-DMS,G755,John 2,478
Οἱ,-,Art-NMP,G3588,John 2,479
ἤνεγκαν,they carried it,V-AIA-3P,G5342,John 2,480
ὡς,When,Adv,G5613,John 2,481
ἐγεύσατο,had tasted,V-AIM-3S,G1089,John 2,482
ἀρχιτρίκλινος,master of the feast,N-NMS,G755,John 2,483
τὸ,the,Art-ANS,G3588,John 2,484
ὕδωρ,water,N-ANS,G5204,John 2,485
οἶνον,wine,N-AMS,G3631,John 2,486
γεγενημένον,having become,V-RPM/P-ANS,G1096,John 2,487
ᾔδει,he knew,V-LIA-3S,G1492,John 2,488
πόθεν,from where,Adv,G4159,John 2,489
ἐστίν,it is,V-PIA-3S,G1510,John 2,490
διάκονοι,servants,N-NMP,G1249,John 2,491
ᾔδεισαν,knew,V-LIA-3P,G1492,John 2,492
