Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
αἱρέσεις,heresies,N-AFP,G139,2 Peter 2,174
ἀπωλείας,destructive,N-GFS,G684,2 Peter 2,175
ἀγοράσαντα,having bought,V-APA-AMS,G59,2 Peter 2,176
δεσπότην,Master,N-AMS,G1203,2 Peter 2,177
ἀρνούμενοι,denying,V-PPM/P-NMP,G720,2 Peter 2,178
ἐπάγοντες,bringing upon,V-PPA-NMP,G1863,2 Peter 2,179
ἑαυτοῖς,themselves,RefPro-DM3P,G1438,2 Peter 2,180
πολλοὶ,many,Adj-NMP,G4183,2 Peter 2,181
ἀσελγείαις,sensuality,N-DFP,G766,2 Peter 2,182
ὁδὸς,way,N-NFS,G3598,2 Peter 2,183
βλασφημηθήσεται,will be maligned,V-FIP-3S,G987,2 Peter 2,184
πλεονεξίᾳ,covetousness,N-DFS,G4124,2 Peter 2,185
πλαστοῖς,with fabricated,Adj-DMP,G4112,2 Peter 2,186
ἐμπορεύσονται,they will exploit,V-FIM-3P,G1710,2 Peter 2,187
κρίμα,judgment,N-NNS,G2917,2 Peter 2,188
ἔκπαλαι,of long ago,Adv,G1597,2 Peter 2,189
ἀργεῖ,is idle,V-PIA-3S,G691,2 Peter 2,190
νυστάζει,slumbers,V-PIA-3S,G3573,2 Peter 2,191
Εἰ,If,Conj,G1487,2 Peter 2,192
ἀγγέλων,the angels,N-GMP,G32,2 Peter 2,193
ἁμαρτησάντων,having sinned,V-APA-GMP,G264,2 Peter 2,194
ἐφείσατο,spared,V-AIM-3S,G5339,2 Peter 2,195
σειραῖς,in chains,N-DFP,G4577,2 Peter 2,196
ζόφου,of gloomy darkness,N-GMS,G2217,2 Peter 2,197
ταρταρώσας,having cast them down to Tartarus,V-APA-NMS,G5020,2 Peter 2,198
παρέδωκεν,delivered them,V-AIA-3S,G3860,2 Peter 2,199
κρίσιν,judgment,N-AFS,G2920,2 Peter 2,200
τηρουμένους,being kept,V-PPM/P-AMP,G5083,2 Peter 2,201
ἀρχαίου,the ancient,Adj-GMS,G744,2 Peter 2,202
ὄγδοον,one of eight,Adj-AMS,G3590,2 Peter 2,203
Νῶε,Noah,N-AMS,G3575,2 Peter 2,204
κήρυκα,a herald,N-AMS,G2783,2 Peter 2,205
ἐφύλαξεν,preserved,V-AIA-3S,G5442,2 Peter 2,206
κατακλυσμὸν,the flood upon,N-AMS,G2627,2 Peter 2,207
ἀσεβῶν,of the ungodly,Adj-GMP,G765,2 Peter 2,208
πόλεις,the cities,N-AFP,G4172,2 Peter 2,209
Σοδόμων,of Sodom,N-GNP,G4670,2 Peter 2,210
Γομόρρας,Gomorrah,N-GFS,G1116,2 Peter 2,211
τεφρώσας,having reduced to ashes,V-APA-NMS,G5077,2 Peter 2,212
καταστροφῇ,to destruction,N-DFS,G2692,2 Peter 2,213
κατέκρινεν,He condemned them,V-AIA-3S,G2632,2 Peter 2,214
ὑπόδειγμα,an example,N-ANS,G5262,2 Peter 2,215
τεθεικώς,having set,V-RPA-NMS,G5087,2 Peter 2,216
Λὼτ,Lot,N-AMS,G3091,2 Peter 2,217
καταπονούμενον,being distressed,V-PPM/P-AMS,G2669,2 Peter 2,218
ἀθέσμων,lawless,Adj-GMP,G113,2 Peter 2,219
ἀναστροφῆς,conduct,N-GFS,G391,2 Peter 2,220
ἐρρύσατο,He rescued,V-AIM-3S,G4506,2 Peter 2,221
βλέμματι,through seeing,N-DNS,G990,2 Peter 2,222
ἀκοῇ,hearing,N-DFS,G189,2 Peter 2,223
ἐνκατοικῶν,dwelling,V-PPA-NMS,G1460,2 Peter 2,224
ψυχὴν,in his soul,N-AFS,G5590,2 Peter 2,225
ἀνόμοις,with their lawless,Adj-DNP,G459,2 Peter 2,226
ἔργοις,deeds,N-DNP,G2041,2 Peter 2,227
ἐβασάνιζεν,was tormented,V-IIA-3S,G928,2 Peter 2,228
εὐσεβεῖς,the devout,Adj-AMP,G2152,2 Peter 2,229
πειρασμοῦ,temptation,N-GMS,G3986,2 Peter 2,230
ἀδίκους,the unrighteous,Adj-AMP,G94,2 Peter 2,231
κολαζομένους,being punished,V-PPM/P-AMP,G2849,2 Peter 2,232
μάλιστα,especially,Adv,G3122,2 Peter 2,233
ὀπίσω,after,Prep,G3694,2 Peter 2,234
σαρκὸς,the flesh,N-GFS,G4561,2 Peter 2,235
μιασμοῦ,of defilement,N-GMS,G3394,2 Peter 2,236
πορευομένους,walking,V-PPM/P-AMP,G4198,2 Peter 2,237
κυριότητος,authority,N-GFS,G2963,2 Peter 2,238
καταφρονοῦντας,despising,V-PPA-AMP,G2706,2 Peter 2,239
τολμηταὶ,Bold,N-NMP,G5113,2 Peter 2,240
αὐθάδεις,self-willed,Adj-NMP,G829,2 Peter 2,241
τρέμουσιν,they tremble,V-PIA-3P,G5141,2 Peter 2,242
ὅπου,whereas,Adv,G3699,2 Peter 2,243
ἰσχύϊ,in strength,N-DFS,G2479,2 Peter 2,244
κατ,against,Prep,G2596,2 Peter 2,245
βλάσφημον,a reviling,Adj-AFS,G989,2 Peter 2,246
ἄλογα,irrational,Adj-NNP,G249,2 Peter 2,247
ζῷα,animals,N-NNP,G2226,2 Peter 2,248
γεγεννημένα,having been born,V-RPM/P-NNP,G1080,2 Peter 2,249
φυσικὰ,as creatures of instinct,Adj-NNP,G5446,2 Peter 2,250
ἅλωσιν,capture,N-AFS,G259,2 Peter 2,251
ἀγνοοῦσιν,they are ignorant of,V-PIA-3P,G50,2 Peter 2,252
φθαρήσονται,will be destroyed,V-FIP-3P,G5351,2 Peter 2,253
ἀδικούμενοι,suffering wrong,V-PPM/P-NMP,G91,2 Peter 2,254
μισθὸν,as the wage,N-AMS,G3408,2 Peter 2,255
ἀδικίας,of unrighteousness,N-GFS,G93,2 Peter 2,256
ἡδονὴν,as pleasure,N-AFS,G2237,2 Peter 2,257
τρυφήν,carousal,N-AFS,G5172,2 Peter 2,258
σπίλοι,blots,N-NMP,G4696,2 Peter 2,259
μῶμοι,blemishes,N-NMP,G3470,2 Peter 2,260
ἐντρυφῶντες,reveling,V-PPA-NMP,G1792,2 Peter 2,261
ἀπάταις,deceptions,N-DFP,G539,2 Peter 2,262
συνευωχούμενοι,feasting with,V-PPM/P-NMP,G4910,2 Peter 2,263
ὀφθαλμοὺς,eyes,N-AMP,G3788,2 Peter 2,264
μεστοὺς,full,Adj-AMP,G3324,2 Peter 2,265
μοιχαλίδος,of adultery,N-GFS,G3428,2 Peter 2,266
ἀκαταπαύστους,unceasing,Adj-AMP,G180,2 Peter 2,267
δελεάζοντες,enticing,V-PPA-NMP,G1185,2 Peter 2,268
ἀστηρίκτους,unestablished,Adj-AFP,G793,2 Peter 2,269
γεγυμνασμένην,having been exercised,V-RPM/P-AFS,G1128,2 Peter 2,270
κατάρας,of a curse,N-GFS,G2671,2 Peter 2,271
τέκνα,children,N-NNP,G5043,2 Peter 2,272
Καταλιπόντες,Having left,V-APA-NMP,G2641,2 Peter 2,273
εὐθεῖαν,the straight,Adj-AFS,G2117,2 Peter 2,274
ἐπλανήθησαν,they have gone astray,V-AIP-3P,G4105,2 Peter 2,275
Βαλαὰμ,of Balaam,N-GMS,G903,2 Peter 2,276
Βοσὸρ,son of Bosor,N-GMS,G1007,2 Peter 2,277
ἠγάπησεν,loved,V-AIA-3S,G25,2 Peter 2,278
ἔλεγξιν,reproof,N-AFS,G1649,2 Peter 2,279
παρανομίας,transgression,N-GFS,G3892,2 Peter 2,280
ὑποζύγιον,by a donkey,N-NNS,G5268,2 Peter 2,281
ἄφωνον,mute,Adj-NNS,G880,2 Peter 2,282
φθεγξάμενον,having spoken,V-APM-NNS,G5350,2 Peter 2,283
ἐκώλυσεν,it restrained,V-AIA-3S,G2967,2 Peter 2,284
προφήτου,prophet,N-GMS,G4396,2 Peter 2,285
παραφρονίαν,madness,N-AFS,G3913,2 Peter 2,286
πηγαὶ,springs,N-NFP,G4077,2 Peter 2,287
ἄνυδροι,without water,Adj-NFP,G504,2 Peter 2,288
ὁμίχλαι,mists,N-NFP,G887,2 Peter 2,289
λαίλαπος,storm,N-GFS,G2978,2 Peter 2,290
ἐλαυνόμεναι,being driven,V-PPM/P-NFP,G1643,2 Peter 2,291
σκότους,of darkness,N-GNS,G4655,2 Peter 2,292
ὑπέρογκα,Arrogant,Adj-ANP,G5246,2 Peter 2,293
ματαιότητος,of vanity,N-GFS,G3153,2 Peter 2,294
ὀλίγως,barely,Adv,G3641,2 Peter 2,295
πλάνῃ,error,N-DFS,G4106,2 Peter 2,296
ἀναστρεφομένους,living,V-PPM/P-AMP,G390,2 Peter 2,297
ἐλευθερίαν,freedom,N-AFS,G1657,2 Peter 2,298
ἐπαγγελλόμενοι,promising,V-PPM/P-NMP,G1861,2 Peter 2,299
τις,anyone,IPro-NMS,G5100,2 Peter 2,300
ἥττηται,has been subdued,V-RIM/P-3S,G2274,2 Peter 2,301
δεδούλωται,he is enslaved,V-RIM/P-3S,G1402,2 Peter 2,302
μιάσματα,pollutions,N-ANP,G3393,2 Peter 2,303
πάλιν,again,Adv,G3825,2 Peter 2,304
ἐμπλακέντες,having been entangled,V-APP-NMP,G1707,2 Peter 2,305
ἔσχατα,last state,Adj-NNP,G2078,2 Peter 2,306
χείρονα,worse,Adj-NNP-C,G5501,2 Peter 2,307
πρώτων,first,Adj-GNP,G4413,2 Peter 2,308
κρεῖττον,Better,Adj-NNS-C,G2909,2 Peter 2,309
ἐπεγνωκέναι,to have known,V-RNA,G1921,2 Peter 2,310
ἢ,than,Conj,G2228,2 Peter 2,311
ὑποστρέψαι,to have turned,V-ANA,G5290,2 Peter 2,312
ἐντολῆς,commandment,N-GFS,G1785,2 Peter 2,313
συμβέβηκεν,Has happened,V-RIA-3S,G4819,2 Peter 2,314
ἀληθοῦς,TRUE,Adj-GFS,G227,2 Peter 2,315
παροιμίας,proverb,N-GFS,G3942,2 Peter 2,316
Κύων,A dog,N-NMS,G2965,2 Peter 2,317
ἐπιστρέψας,having returned,V-APA-NMS,G1994,2 Peter 2,318
ἐξέραμα,vomit,N-ANS,G1829,2 Peter 2,319
Ὗς,A sow,N-NFS,G5300,2 Peter 2,320
λουσαμένη,having washed,V-APM-NFS,G3068,2 Peter 2,321
κυλισμὸν,rolling place,N-AMS,G2946,2 Peter 2,322
βορβόρου,in the mire,N-GMS,G1004,2 Peter 2,323
ἤδη,now,Adv,G2235,2 Peter 3,324
δευτέραν,is the second,Adj-AFS,G1208,2 Peter 3,325
γράφω,I am writing,V-PIA-1S,G1125,2 Peter 3,326
ἐπιστολήν,letter,N-AFS,G1992,2 Peter 3,327
εἰλικρινῆ,pure,Adj-AFS,G1506,2 Peter 3,328
διάνοιαν,mind,N-AFS,G1271,2 Peter 3,329
μνησθῆναι,to remember,V-ANP,G3403,2 Peter 3,330
προειρημένων,having been spoken beforehand,V-RPM/P-GNP,G4302,2 Peter 3,331
ῥημάτων,words,N-GNP,G4487,2 Peter 3,332
ἐλεύσονται,will come,V-FIM-3P,G2064,2 Peter 3,333
ἐμπαιγμονῇ,scoffing,N-DFS,G1701,2 Peter 3,334
ἐμπαῖκται,scoffers,N-NMP,G1703,2 Peter 3,335
λέγοντες,saying,V-PPA-NMP,G3004,2 Peter 3,336
Ποῦ,Where,Adv,G4226,2 Peter 3,337
ἐπαγγελία,promise,N-NFS,G1860,2 Peter 3,338
ἐκοιμήθησαν,fell asleep,V-AIP-3P,G2837,2 Peter 3,339
διαμένει,continue,V-PIA-3S,G1265,2 Peter 3,340
ἀρχῆς,the beginning,N-GFS,G746,2 Peter 3,341
κτίσεως,of creation,N-GFS,G2937,2 Peter 3,342
Λανθάνει,It is concealed from,V-PIA-3S,G2990,2 Peter 3,343
θέλοντας,willingly,V-PPA-AMP,G2309,2 Peter 3,344
γῆ,the earth,N-NFS,G1093,2 Peter 3,345
ὕδατος,water,N-GNS,G5204,2 Peter 3,346
συνεστῶσα,having been composed,V-RPA-NFS,G4921,2 Peter 3,347
τότε,at that time,Adv,G5119,2 Peter 3,348
κατακλυσθεὶς,having been deluged,V-APP-NMS,G2626,2 Peter 3,349
ἀπώλετο,perished,V-AIM-3S,G622,2 Peter 3,350
νῦν,now,Adv,G3568,2 Peter 3,351
τεθησαυρισμένοι,having been stored up,V-RPM/P-NMP,G2343,2 Peter 3,352
πυρὶ,for fire,N-DNS,G4442,2 Peter 3,353
Ἓν,This one,Adj-NNS,G1520,2 Peter 3,354
χίλια,a thousand,Adj-NNP,G5507,2 Peter 3,355
ἔτη,years,N-NNP,G2094,2 Peter 3,356
βραδύνει,does delay,V-PIA-3S,G1019,2 Peter 3,357
βραδύτητα,slowness,N-AFS,G1022,2 Peter 3,358
μακροθυμεῖ,is patient,V-PIA-3S,G3114,2 Peter 3,359
βουλόμενός,willing,V-PPM/P-NMS,G1014,2 Peter 3,360
μετάνοιαν,repentance,N-AFS,G3341,2 Peter 3,361
χωρῆσαι,to come,V-ANA,G5562,2 Peter 3,362
Ἥξει,Will come,V-FIA-3S,G2240,2 Peter 3,363
κλέπτης,a thief,N-NMS,G2812,2 Peter 3,364
ῥοιζηδὸν,with a roar,Adv,G4500,2 Peter 3,365
παρελεύσονται,will pass away,V-FIM-3P,G3928,2 Peter 3,366
στοιχεῖα,elements,N-NNP,G4747,2 Peter 3,367
καυσούμενα,burning with heat,V-PPM/P-NNP,G2741,2 Peter 3,368
λυθήσεται,will be dissolved,V-FIP-3S,G3089,2 Peter 3,369
εὑρεθήσεται,will be found,V-FIP-3S,G2147,2 Peter 3,370
ποταποὺς,what kind,IPro-AMP,G4217,2 Peter 3,371
δεῖ,ought,V-PIA-3S,G1163,2 Peter 3,372
προσδοκῶντας,expecting,V-PPA-AMP,G4328,2 Peter 3,373
σπεύδοντας,hastening,V-PPA-AMP,G4692,2 Peter 3,374
πυρούμενοι,being set on fire,V-PPM/P-NMP,G4448,2 Peter 3,375
τήκεται,are melting,V-PIM/P-3S,G5080,2 Peter 3,376
καινοὺς,New,Adj-AMP,G2537,2 Peter 3,377
κατοικεῖ,dwells,V-PIA-3S,G2730,2 Peter 3,378
ἄσπιλοι,without spot,Adj-NMP,G784,2 Peter 3,379
ἀμώμητοι,without blemish,Adj-NMP,G298,2 Peter 3,380
μακροθυμίαν,patience,N-AFS,G3115,2 Peter 3,381
σωτηρίαν,as salvation,N-AFS,G4991,2 Peter 3,382
Παῦλος,Paul,N-NMS,G3972,2 Peter 3,383
δοθεῖσαν,having been given,V-APP-AFS,G1325,2 Peter 3,384
σοφίαν,wisdom,N-AFS,G4678,2 Peter 3,385
δυσνόητά,difficult to be understood,Adj-NNP,G1425,2 Peter 3,386
ἀμαθεῖς,ignorant,Adj-NMP,G261,2 Peter 3,387
στρεβλοῦσιν,distort,V-PIA-3P,G4761,2 Peter 3,388
λοιπὰς,other,Adj-AFP,G3062,2 Peter 3,389
οὖν,therefore,Conj,G3767,2 Peter 3,390
προγινώσκοντες,knowing this beforehand,V-PPA-NMP,G4267,2 Peter 3,391
συναπαχθέντες,having been led away,V-APP-NMP,G4879,2 Peter 3,392
ἐκπέσητε,you should fall from,V-ASA-2P,G1601,2 Peter 3,393
στηριγμοῦ,steadfastness,N-GMS,G4740,2 Peter 3,394
αὐξάνετε,Grow,V-PMA-2P,G837,2 Peter 3,395
αἰῶνος,of eternity,N-GMS,G165,2 Peter 3,396
Ἀμήν,Amen,Heb,G281,2 Peter 3,397
